temperature_K,salt_conc,salt,PC,DEC,EC,EMC,EA,DME,Sulfolane,TFP,DMC,2-MeTHF,conductivity_S_cm
292.65,2.173228346,LiBF4,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.328767123
312.45,0.452173913,LiBOB,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,6.107429829
322.35,0.276894098,LiBF4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944049114
292.65,0.523333333,LiBOB,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.241818182
253.35,2.1648,LiPF6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08189
312.45,1.681034483,LiBF4,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.964705882
358.8727003,0.08,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.362290663
273.15,0.885414236,LiPF6,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.23255814
283.15,0.56,LiPF6,0.18,0.0,0.18,0.24,0.0,0.0,0.0,0.4,0.0,0.0,3.449541284
332.15,0.114724519,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.038986145
312.45,1.9123,LiPF6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.136
282.85,1.061288978,LiPF6,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.792763386
263.15,0.748556291,LiBOB,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889006623
333.15,1.0,LiAsF6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,26.84
333.15,0.885414236,LiPF6,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,16.22093023
292.65,0.81509434,LiBOB,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,10.32681941
292.65,0.6859,LiPF6,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.679
313.15,1.5,LiAsF6,0.85,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95
293.15,0.57172361,LiPF6,0.21,0.0,0.21,0.28,0.0,0.0,0.0,0.3,0.0,0.0,5.130290668
332.15,0.523333333,LiBOB,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.569090909
322.35,1.7176,LiPF6,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.619
272.95,1.484980458,LiBF4,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165829146
293.15,1.575548589,LiPF6,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,6.842105263
302.55,0.829217246,LiBF4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.223664016
282.85,0.685670053,LiPF6,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.214568961
263.15,1.088054387,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.124204165
233.75,0.321311475,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156323185
319.8043754,1.0,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.495408739
292.65,0.958730159,LiBOB,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.706349206
273.9990951,1.0,LiPF6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.548328779
332.15,0.861713607,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.277220244
243.65,0.777779628,LiPF6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607172588
312.45,0.5658,LiPF6,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.048
312.45,0.280511492,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.628898241
293.15,1.0,LiAsF6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28
243.65,1.659412869,LiBF4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192592593
332.15,1.117796018,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.273634882
273.15,1.0,LiAsF6,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15
273.15,1.507,LiPF6,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,4.312
323.15,1.05926666,LiPF6,0.3,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,14.0128884
282.85,0.033333333,LiBOB,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661818182
332.15,0.756756757,LiBOB,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.235294118
333.15,1.0,LiAsF6,0.075,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.15,21.38
302.55,0.366709184,LiPF6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.410586735
253.35,2.1166,LiPF6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315
223.15,1.0,LiAsF6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43
332.15,0.469743276,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.842356503
243.65,1.092154567,LiBF4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
273.15,0.598464912,LiPF6,0.285,0.0,0.285,0.38,0.0,0.0,0.0,0.05,0.0,0.0,4.654239766
293.15,2.188235294,LiBF4,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.307692308
233.75,1.509090909,LiPF6,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234801136
283.15,0.424375319,LiPF6,0.21,0.0,0.21,0.28,0.0,0.0,0.0,0.3,0.0,0.0,3.690973993
293.15,0.401162791,LiPF6,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55
377.9853126,0.08,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.796833846
263.15,0.896746302,LiPF6,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.881172304
243.65,1.367780609,LiBF4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466091729
263.15,0.484057971,LiBOB,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954184198
312.45,0.283501296,LiBOB,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.230348402
333.15,1.0,LiN(CF3SO2)2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.74
253.35,2.3162,LiPF6,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3973
272.95,0.265084309,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.495865106
263.15,0.783490393,LiPF6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.883919949
253.35,0.088888889,LiBOB,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612244898
233.75,0.476666667,LiBOB,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451515152
243.65,0.290482705,LiBOB,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.23255814
263.15,0.998980112,LiPF6,0.21,0.0,0.21,0.28,0.0,0.0,0.0,0.3,0.0,0.0,1.532891382
322.35,0.429700771,LiBF4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61495492
282.85,1.105338223,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.887792525
263.15,0.8937,LiPF6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.964
292.65,0.112061003,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50746429
263.15,0.103333333,LiBOB,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965454545
233.75,0.701456311,LiBF4,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3282027
233.15,1.0,LiAsF6,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,1.82
333.15,0.50017848,LiPF6,0.21,0.0,0.21,0.28,0.0,0.0,0.0,0.3,0.0,0.0,9.512238654
312.45,0.376636941,LiPF6,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.405854155
253.35,0.789076144,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910292234
332.15,0.946536337,LiBOB,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,8.257543561
253.35,0.21875,LiBOB,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983050847
253.2231362,1.0,LiFSI,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,3.346973534
302.55,0.940728139,LiBOB,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,11.06022457
312.45,0.308063967,LiBOB,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,7.911534536
261.6938331,0.4, LiBPFPB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.009576201
322.35,0.291019868,LiBOB,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.712317881
273.15,1.0,LiAsF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.48
348.2045702,0.5,LiBOB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.30391205
322.35,0.255364807,LiBF4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95073445
302.55,0.775187775,LiBF4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.590909091
282.85,2.13,LiPF6,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.431
213.15,1.0,LiAsF6,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
219.7802198,1.0,LiBOB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.545190324
282.85,0.433333333,LiBOB,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28
266.0983909,1.0, LiBPFPB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377774898
307.6333091,0.8,LiBOB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.57801777
243.0091549,1.0,LiBF4,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714
233.15,0.876470588,LiBF4,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256521739
233.75,0.593442623,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00058548
282.85,1.370573631,LiBF4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.555370443
253.35,1.923692618,LiPF6,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629488159
263.15,0.687115194,LiPF6,0.85,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.124031008
350.3961819,1.0, LiBPFPB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.398138356
313.3666112,1.0,LiBF4,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.085191199
243.65,0.455478685,LiBOB,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324128032
233.15,1.611214953,LiPF6,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.365714286
302.55,1.2444,LiPF6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.692
282.85,0.457688034,LiPF6,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.033613445
322.35,0.6859,LiPF6,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.04
233.15,1.0,LiAsF6,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.95
322.35,2.044203747,LiBF4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2
233.75,0.734649123,LiBF4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312453669
303.15,0.387480877,LiPF6,0.21,0.0,0.21,0.28,0.0,0.0,0.0,0.3,0.0,0.0,5.433197348
263.15,0.067924528,LiBOB,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761648055
253.35,1.875604338,LiBF4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517346139
292.65,0.151475704,LiBOB,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.017282011
233.75,0.531553398,LiBF4,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317961165
273.15,1.5,LiPF6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,6.45
332.15,0.2452,LiPF6,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34
312.45,0.571351351,LiBOB,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.594117647
233.15,1.907853637,LiPF6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059259259
233.75,0.752,LiPF6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457633803
322.35,0.405882353,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.677419355
263.15,0.073333333,LiBOB,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741818182
243.65,0.609223301,LiBF4,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472294577
233.75,0.44939031,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462285529
293.15,1.0,LiBF4,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25
312.45,0.409433962,LiBOB,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,9.824797844
253.35,0.154976995,LiBOB,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551004377
233.75,1.513442441,LiBF4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274206194
243.15,0.485562142,LiPF6,0.27,0.0,0.27,0.36,0.0,0.0,0.0,0.1,0.0,0.0,1.45132121
272.95,0.4233,LiPF6,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.735
302.55,2.3728,LiPF6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.166
332.15,0.553240741,LiBF4,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.512953368
282.85,0.273333333,LiBOB,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.850909091
253.15,1.0,LiAsF6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
332.15,1.041176471,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.096774194
233.75,0.0375,LiBOB,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13559322
302.55,0.301449275,LiBOB,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.564282375
332.15,0.529154271,LiBOB,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,12.91415215
333.15,1.5,LiAsF6,0.85,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.05
263.15,0.697351743,LiBF4,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.624354912
233.75,0.184819865,LiBOB,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206832209
332.15,0.717647059,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.548387097
313.15,1.0,LiAsF6,0.175,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.35,17.05
303.15,1.007,LiPF6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,12.942
392.4775143,0.5,LiBOB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.11261445
253.35,0.4475,LiPF6,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.128
282.85,0.935294118,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.741935484
263.15,0.875256286,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.216574943
333.15,1.0,LiAsF6,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,7.66
233.75,0.437007874,LiBF4,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410958904
302.55,1.478,LiPF6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.592112676
272.95,0.222222222,LiBOB,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87755102
282.85,0.419672131,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.174473068
293.15,0.478893508,LiPF6,0.0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,9.962264151
312.45,1.055741593,LiBF4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48221013
213.95,0.4233,LiPF6,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2019
298.15,0.94,LiClO4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.880019602
312.45,0.8937,LiPF6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58
243.65,0.35,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322580645
263.15,0.232432432,LiBOB,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029411765
272.1306681,0.08, LiBPFPB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369986226
272.95,1.974299065,LiBF4,0.85,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.660762343
322.35,1.215941287,LiBF4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.725925926
312.45,0.956521739,LiBOB,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.716690042
282.85,0.773471188,LiBF4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.685417483
233.75,0.725539879,LiBOB,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16642672
322.35,0.195238095,LiBOB,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.474937343
313.15,1.0,LiAsF6,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.2
233.75,1.929209184,LiPF6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160586735
263.15,0.257324503,LiBOB,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.277350993
332.15,0.2585,LiPF6,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.407
253.35,0.159375,LiBOB,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847457627
223.85,0.5661,LiPF6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139
342.1636336,0.5,LiClO4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.579896064
283.15,0.481771666,LiPF6,0.0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,8.603773585
332.15,1.377488648,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.111217837
323.15,0.763428571,LiPF6,0.18,0.0,0.18,0.24,0.0,0.0,0.0,0.4,0.0,0.0,8.201834862
253.15,1.0,LiAsF6,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.43
272.95,0.784589258,LiPF6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.899270754
213.95,1.0685,LiPF6,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03154
322.35,0.232432432,LiBOB,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.705882353
260.2705094,1.0,LiBOB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.175729
302.55,0.6859,LiPF6,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07
323.15,0.751192346,LiPF6,0.24,0.0,0.24,0.32,0.0,0.0,0.0,0.2,0.0,0.0,10.80851064
282.85,0.348548297,LiBF4,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.089447236
322.35,0.542463576,LiBOB,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.788344371
263.15,1.876176009,LiBF4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740297922
253.35,1.36002445,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.701158458
298.0,1.0,LiClO4,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,5.852941176
243.15,1.0,LiN(CF3SO2)2,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
332.15,0.052380952,LiBOB,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.880952381
284.6365605,1.0,LiTFSI,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6.484689143
282.85,0.571351351,LiBOB,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.452941176
243.15,4.0,LiAsF6,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.01
263.15,0.7501,LiPF6,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12
322.35,0.279108665,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.945937197
243.65,0.13,LiBOB,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533939394
312.45,1.0685,LiPF6,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.406
253.35,0.75625,LiBOB,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691525424
264.169502,1.0,LiTFSI,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.778224559
282.85,0.46306322,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92050879
243.65,0.470588235,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258064516
263.15,2.0,LiAsF6,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23
282.85,0.37,LiPF6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.257126761
272.95,0.836510222,LiBOB,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.364814282
272.95,0.375,LiBF4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.019520633
332.15,0.547826087,LiBOB,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,8.954980737
302.55,1.058911604,LiBOB,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.475957386
233.15,1.5,LiAsF6,0.85,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
332.15,0.430188679,LiBOB,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.299961494
263.15,0.75,LiAsF6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.91
302.55,2.3162,LiPF6,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.789
322.35,1.246492347,LiPF6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67206633
348.4194247,1.0,LiPF6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,21.40194865
253.35,0.829411765,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322580645
272.95,1.445,LiPF6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.288
273.15,0.9,LiAsF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17
273.15,2.00862069,LiPF6,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,3.259259259
282.85,0.391712758,LiBF4,0.55,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.187274306
263.15,1.3,LiPF6,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.978267045
253.35,0.8979,LiPF6,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.098
282.85,0.766899767,LiBF4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53030303
312.45,0.371483581,LiBOB,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,6.582950048
322.35,0.608506295,LiBOB,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,12.64375638
263.15,0.259021099,LiBOB,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135208842
312.45,0.87622501,LiBF4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.759408075
233.75,0.50877193,LiBF4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373282604
263.15,1.4764,LiPF6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03
